symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	reactome	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
COL12A1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	1	0	0	0	0.6196550000000002	No data	-0.8210700496414782	-0.6226838592211026	0	No data	No data	0	0.5	0
KCNU1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	0	0	0	0	0	No data	0.12311086596800891	0	0	No data	No data	0	1	1
CCNG2	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.44767500000000027	No data	-0.5215664644236073	No data	0	No data	No data	0	-1	-1
DLL1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	0	0	0	0	0.42600499999999997	No data	-0.9333701047986762	-0.9682791249571693	0	No data	No data	0	0.5	0
LSM1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.8496250000000003	No data	0.602426916712631	-0.7992699677515069	0	No data	No data	0	-1	-1
RIN1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	1	0	0	No data	0.4152233866519581	No data	0	No data	No data	0	0.5	0
UGT2B4	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	No data	No data	0.37782680639823507	No data	0	No data	No data	-0.6496200000000002	1	0.5
CYB5R2	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.11231999999999971	No data	0.6643132928847215	No data	0	No data	No data	0	0.5	-1
H2BW2	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0	No data	No data	No data	0	No data	No data	-0.29054	0.5	0.5
MYL5	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	No data	No data	0.850634307777165	No data	0	No data	No data	-0.08959499999999991	-1	-1
UBE2K	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	0	0	0	1	1	No data	-0.39889685603971314	No data	0	No data	No data	0	-1	-1
CLK2	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	0.75	0	0	1	1	1	0.8396799999999999	1	-0.9072255929398787	-0.05373224667943238	0	No data	No data	-0.0030049999999999244	-1	-1
TRIM9	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.3710700000000003	No data	-0.7874241588527303	-0.2908093809317214	0	No data	No data	-0.02830250000000003	0.75	0
FCRL3	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	0	0	0	0	No data	No data	0.5483728626585769	No data	0	No data	No data	0	1	0.5
CHD5	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.7287599999999997	No data	-0.8111417539988969	-0.24036109133981493	0	No data	No data	-0.24769749999999996	0.75	0.5
KIR3DL2	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	0.5	1	0	0	0	0	0	No data	0.49277440706012143	No data	0	No data	No data	-0.5879124999999998	0.5	1
CRH	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	1	0	0	0	0	No data	0.802095973524545	-0.3391612030089078	0	No data	No data	0	1	0.5
KDM2A	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	1	1	1	0.86661	No data	-0.999338113623828	-0.8117974112751316	-1	No data	No data	0	-1	-1
REN	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	1	0	1	1	1	1	0	1	0.18190843905129617	-0.9544183936280617	0	-1	No data	0	1	0.5
ALDOB	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	1	0.7939549999999997	No data	0.36690568119139555	-0.8623559422318141	0	No data	No data	-0.25824250000000004	0.75	0
FRRS1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0	No data	0.19635962493105352	0	0	No data	No data	0	0.5	0
LILRB1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	1	No data	No data	No data	0	No data	0.19669056811913954	0	0	No data	No data	-0.44018499999999994	1	0
KIFAP3	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.8926749999999999	No data	0.06530612244897949	0	0	No data	No data	No data	-1	-1
CANX	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.6621600000000001	No data	-0.9107556536127964	-0.9093257058519039	0	No data	No data	0	-1	-1
BTN3A3	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	0	0	0	0	No data	No data	0.2886927744070602	No data	0	No data	No data	-0.37072000000000005	-1	-1
RAB5B	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	1	No data	-0.6503033645890789	-0.05373224667943238	0	No data	No data	-0.6046500000000001	-1	-1
ALKBH7	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.09502499999999969	No data	0.7804743519029234	-0.8938513940053846	0	No data	No data	No data	0.5	-1
SLC18A2	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	1	0	0	1	1	0	0.6206249999999998	No data	-0.4647545504688362	-0.912641429885285	0	-1	No data	-0.09046749999999992	0.5	0
IDH3G	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	0	0	0	0	0.7582700000000002	No data	No data	0	0	No data	No data	0	-1	-1
FBLIM1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0	No data	0.19260893546607827	0	0	No data	No data	0	1	0
ZC3H12A	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.11518999999999976	No data	-0.7520132377275235	-0.658315233284846	0	No data	No data	0	0.5	0
CDKL2	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	1	1	0	0.2543849999999999	1	0.41853281853281854	-0.1528751614675486	0	No data	No data	0	0.5	0.5
KMT2E	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.4779350000000001	No data	-0.9457253171538886	-0.8871168259278583	0	No data	No data	0	-1	-1
NUDT10	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	No data	No data	No data	No data	0	No data	No data	-0.9847549999999998	0.5	0
SH3BP2	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.3493749999999999	No data	-0.018863761720904537	-0.8137502023305362	0	No data	No data	No data	-1	-1
ALOX15B	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	0	1	1	0	0	No data	0.4698290126861555	-0.19813303277206457	0	No data	No data	0	0.5	0
KCNJ3	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	1	1	0	1	1	0	0.9500999999999997	No data	-0.9414230557087699	-0.8062197028133957	0	No data	No data	0	0.5	0
EPYC	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	1	0	0	0	0.11490500000000026	No data	0.6006618863761721	0	0	No data	No data	0	1	1
MORC2	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.5445749999999997	No data	-0.8865968008825151	-0.9017055428403259	0	No data	No data	0	-1	-1
AGPS	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.5212749999999999	No data	-0.7863210148924434	-0.5554894693234835	0	No data	No data	0	-1	-1
HAL	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.6879750000000001	No data	0.40529509100937666	-0.17073779750080204	0	No data	No data	No data	0.75	0.5
OMA1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0	No data	No data	-0.7142280347656604	0	No data	No data	No data	-1	-1
SNHG10	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
FUT9	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.9721449999999997	No data	-0.3437396580253723	No data	0	No data	No data	0	0.75	0.5
GFRA1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	0.5	0	0	0	0	0	0.6666649999999997	No data	-0.7450634307777164	-0.8677788474449766	0	No data	No data	0	-1	0
CST12P	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
GNRH1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	1	0	0	0	0	No data	0.4151130722559293	-0.7197142898426651	0	No data	No data	0	-1	0
PPP1R15B-AS1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
SLC27A5	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	0	0	0	0	0	No data	0.15300606729178168	-0.8923727183587482	0	No data	No data	0	1	-1
